,StartStationID,StartStationName,Start Latitude,Start Longitude,EndStationID,EndStationName,End Latitude,End Longitude,distance,duration
568,321.0,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,269.0,"Empire Square, The Borough",51.50082346,-0.089740764,679,142
569,321.0,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,272.0,"Baylis Road, Waterloo",51.50144456,-0.110699309,2523,671
570,321.0,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,703.0,"St. Bride Street, Holborn",51.51505991,-0.10534448,3140,901
571,321.0,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,706.0,"Snowsfields, London Bridge",51.50215353,-0.083632928,623,169
572,321.0,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,732.0,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,1125,349
573,323.0,"Clifton Street, Shoreditch",51.523196,-0.083067,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,4235,1031
574,326.0,"Graham Street, Angel",51.53266186,-0.099981142,107.0,"Finsbury Leisure Centre, St. Luke's",51.52600832,-0.096317627,827,190
575,326.0,"Graham Street, Angel",51.53266186,-0.099981142,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,2968,501
576,329.0,"Prince Albert Road, The Regent's Park",51.53589283,-0.160854428,114.0,"Park Road (Baker Street), The Regent's Park",51.52451738,-0.158963647,1696,374
577,331.0,"Bunhill Row, Moorgate",51.52085887,-0.089887855,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,3493,791
578,331.0,"Bunhill Row, Moorgate",51.52085887,-0.089887855,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,3502,853
579,331.0,"Bunhill Row, Moorgate",51.52085887,-0.089887855,574.0,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,1465,320
580,332.0,"Nevern Place, Earl's Court",51.49334336,-0.194757949,157.0,"Wright's Lane, Kensington",51.50039792,-0.193068385,1217,386
581,333.0,"Palace Gardens Terrace, Notting Hill",51.50860544,-0.193764092,277.0,"Kensington Church Street, Kensington",51.50315739,-0.191496313,694,161
582,335.0,"Tavistock Street, Covent Garden",51.51196803,-0.120718759,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,3365,838
583,337.0,"Pembridge Villas, Notting Hill",51.51108452,-0.197524944,379.0,"Turquoise Island, Notting Hill",51.51431171,-0.200838199,695,108
584,337.0,"Pembridge Villas, Notting Hill",51.51108452,-0.197524944,661.0,"All Saints Church, Portobello",51.51632095,-0.202608612,882,140
585,338.0,"Wellington Street , Strand",51.51175646,-0.119643424,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,3408,815
586,340.0,"Bank of England Museum, Bank",51.51444134,-0.087587447,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,2911,717
587,340.0,"Bank of England Museum, Bank",51.51444134,-0.087587447,193.0,"Bankside Mix, Bankside",51.50581776,-0.100186337,1680,537
588,341.0,"Craven Street, Strand",51.50810309,-0.12602103,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,3469,976
589,341.0,"Craven Street, Strand",51.50810309,-0.12602103,213.0,"Wellington Arch, Hyde Park",51.50274025,-0.149569201,1935,534
590,341.0,"Craven Street, Strand",51.50810309,-0.12602103,239.0,"Warren Street Station, Euston",51.52443845,-0.138019439,2358,620
591,341.0,"Craven Street, Strand",51.50810309,-0.12602103,341.0,"Craven Street, Strand",51.50810309,-0.12602103,0,0
592,343.0,"London Zoo Car Park, The Regent's Park",51.53692216,-0.150181444,343.0,"London Zoo Car Park, The Regent's Park",51.53692216,-0.150181444,0,0
593,345.0,"Flood Street, Chelsea",51.48802358,-0.166878535,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,3330,722
594,345.0,"Flood Street, Chelsea",51.48802358,-0.166878535,658.0,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,1504,380
595,347.0,"Lower Marsh, Waterloo",51.50013942,-0.113936001,194.0,"Hop Exchange, The Borough",51.50462759,-0.091773776,2091,543
596,350.0,"Queen's Gate, Kensington Gardens",51.5017154374,-0.179854184389,191.0,"Hyde Park Corner, Hyde Park",51.50311799,-0.153520935,2077,408
597,350.0,"Queen's Gate, Kensington Gardens",51.5017154374,-0.179854184389,303.0,"Albert Gate, Hyde Park",51.50295379,-0.158456089,1491,308
598,350.0,"Queen's Gate, Kensington Gardens",51.5017154374,-0.179854184389,304.0,"Cumberland Gate, Hyde Park",51.51211869,-0.16209757,2315,480
599,350.0,"Queen's Gate, Kensington Gardens",51.5017154374,-0.179854184389,350.0,"Queen's Gate, Kensington Gardens",51.5017154374,-0.179854184389,0,0
600,350.0,"Queen's Gate, Kensington Gardens",51.5017154374,-0.179854184389,407.0,"Speakers' Corner 1, Hyde Park",51.512303,-0.159988,3192,680
601,356.0,"South Kensington Station, South Kensington",51.494412,-0.173881,373.0,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,794,273
602,356.0,"South Kensington Station, South Kensington",51.494412,-0.173881,392.0,"Imperial College, Knightsbridge",51.49942855,-0.179702476,1055,348
603,356.0,"South Kensington Station, South Kensington",51.494412,-0.173881,428.0,"Exhibition Road, Knightsbridge",51.499917,-0.174554,656,248
604,356.0,"South Kensington Station, South Kensington",51.494412,-0.173881,573.0,"Limerston Street, West Chelsea",51.485587,-0.18119,1400,322
605,356.0,"South Kensington Station, South Kensington",51.494412,-0.173881,710.0,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,3050,711
606,357.0,"Howland Street, Fitzrovia",51.520994,-0.139016,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,2103,634
607,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,48.0,"Godliman Street, St. Paul's",51.51248445,-0.099141408,1973,558
608,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,55.0,"Finsbury Circus, Liverpool Street",51.51707521,-0.086685542,3802,885
609,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,71.0,"Newgate Street , St. Paul's",51.5154186,-0.098850915,2436,712
610,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,101.0,"Queen Street 1, Bank",51.51155322,-0.0929401,2316,649
611,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,104.0,"Crosswall, Tower",51.51159481,-0.077121322,3582,892
612,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,193.0,"Bankside Mix, Bankside",51.50581776,-0.100186337,1296,336
613,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,215.0,"Moorfields, Moorgate",51.51906932,-0.088285377,3829,990
614,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,331.0,"Bunhill Row, Moorgate",51.52085887,-0.089887855,3574,974
615,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,509.0,"Fore Street, Guildhall",51.517842,-0.090075,3370,931
616,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,579.0,"Queen Street 2, Bank",51.511246,-0.093051,2281,637
617,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,703.0,"St. Bride Street, Holborn",51.51505991,-0.10534448,1952,599
618,362.0,"Royal College Street, Camden Town",51.536264,-0.133952,462.0,"Bonny Street, Camden Town",51.541603,-0.138853,751,207
619,364.0,"Alfred Place, Bloomsbury",51.519656,-0.132339,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,1763,480
620,364.0,"Alfred Place, Bloomsbury",51.519656,-0.132339,55.0,"Finsbury Circus, Liverpool Street",51.51707521,-0.086685542,4126,1040
621,364.0,"Alfred Place, Bloomsbury",51.519656,-0.132339,64.0,"William IV Street, Strand",51.50946212,-0.124749274,1670,458
622,365.0,"City Road, Angel",51.530344,-0.100168,101.0,"Queen Street 1, Bank",51.51155322,-0.0929401,2640,710
623,370.0,"Paddington Green, Paddington",51.520205,-0.174593,182.0,"Bell Street , Marylebone",51.52202903,-0.165842551,847,188
624,372.0,"Sardinia Street, Holborn",51.515208,-0.117863,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,2800,634
625,373.0,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,142.0,"West Cromwell Road, Earl's Court",51.49372451,-0.198286569,2631,620
626,373.0,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,356.0,"South Kensington Station, South Kensington",51.494412,-0.173881,814,222
627,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,9.0,"New Globe Walk, Bankside",51.5073853,-0.096440751,1615,408
628,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,12.0,"Malet Street, Bloomsbury",51.52168078,-0.130431727,2817,763
629,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,18.0,"Drury Lane, Covent Garden",51.51477076,-0.12221963,1550,434
630,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,27.0,"Bouverie Street, Temple",51.51382102,-0.107927706,2108,586
631,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,41.0,"Sun Street, Liverpool Street",51.52001715,-0.083911168,4355,1063
632,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,48.0,"Godliman Street, St. Paul's",51.51248445,-0.099141408,1941,554
633,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,54.0,"Golden Lane, Barbican",51.52174785,-0.094475072,3272,956
634,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,55.0,"Finsbury Circus, Liverpool Street",51.51707521,-0.086685542,3770,881
635,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,66.0,"Holborn Circus, Holborn",51.51795029,-0.108657431,2277,674
636,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,67.0,"Hatton Garden, Holborn",51.51882555,-0.108028472,2966,774
637,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,71.0,"Newgate Street , St. Paul's",51.5154186,-0.098850915,2403,707
638,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,82.0,"Chancery Lane, Holborn",51.514274,-0.111257,1754,498
639,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,101.0,"Queen Street 1, Bank",51.51155322,-0.0929401,2283,645
640,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,102.0,"Jewry Street, Aldgate",51.51340693,-0.076793375,3548,873
641,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,104.0,"Crosswall, Tower",51.51159481,-0.077121322,3549,888
642,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,135.0,"Clerkenwell Green, Clerkenwell",51.52326004,-0.104708922,2993,833
643,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,136.0,"Queen Victoria Street, St. Paul's",51.51196176,-0.097441687,2019,548
644,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,193.0,"Bankside Mix, Bankside",51.50581776,-0.100186337,1263,331
645,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,194.0,"Hop Exchange, The Borough",51.50462759,-0.091773776,1867,474
646,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,195.0,"Milroy Walk, South Bank",51.50724437,-0.106237501,812,222
647,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,203.0,"West Smithfield Rotunda, Farringdon",51.51821864,-0.100791005,2604,749
648,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,215.0,"Moorfields, Moorgate",51.51906932,-0.088285377,3797,985
649,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,217.0,"Wormwood Street, Liverpool Street",51.51615461,-0.082422399,3459,828
650,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,251.0,"Brushfield Street, Liverpool Street",51.518908,-0.079249,3782,1005
651,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,278.0,"Tooley Street, Bermondsey",51.5034938,-0.07962099,2859,734
652,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,331.0,"Bunhill Row, Moorgate",51.52085887,-0.089887855,3542,969
653,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,335.0,"Tavistock Street, Covent Garden",51.51196803,-0.120718759,1129,348
654,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,338.0,"Wellington Street , Strand",51.51175646,-0.119643424,1044,332
655,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,427.0,"Cheapside, Bank",51.51397065,-0.09294031,2544,762
656,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,546.0,"New Fetter Lane, Holborn",51.517428,-0.107987,2261,675
657,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,579.0,"Queen Street 2, Bank",51.511246,-0.093051,2248,632
658,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,594.0,"Kingsway Southbound, Strand",51.513875,-0.117774,1344,489
659,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,703.0,"St. Bride Street, Holborn",51.51505991,-0.10534448,1919,594
660,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,732.0,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,2419,595
661,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,751.0,"Newton Street, Covent Garden",51.51612862,-0.120909408,1712,471
662,377.0,"Waterloo Bridge, South Bank",51.50535447,-0.113656543,703.0,"St. Bride Street, Holborn",51.51505991,-0.10534448,1713,562
663,378.0,"Natural History Museum, South Kensington",51.49559291,-0.179077626,757.0,"Harcourt Terrace, West Brompton",51.48795853,-0.187404506,1432,353
664,378.0,"Natural History Museum, South Kensington",51.49559291,-0.179077626,780.0,Imperial Wharf Station,51.474665,-0.18316517,3023,767
665,379.0,"Turquoise Island, Notting Hill",51.51431171,-0.200838199,225.0,"Notting Hill Gate Station, Notting Hill",51.50935342,-0.196422,778,238
666,381.0,"Charlotte Street, Fitzrovia",51.51953043,-0.13577731,403.0,"George Place Mews, Marylebone",51.51689296,-0.158249929,1814,514
667,386.0,"Moor Street, Soho",51.51352755,-0.130110822,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,2570,688
668,387.0,"Fire Brigade Pier, Vauxhall",51.49369988,-0.121394101,270.0,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,961,352
669,388.0,"Southampton Street, Strand",51.51070161,-0.121723604,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,1352,358
670,392.0,"Imperial College, Knightsbridge",51.49942855,-0.179702476,37.0,"Penywern Road, Earl's Court",51.49159394,-0.192369256,1669,395
671,392.0,"Imperial College, Knightsbridge",51.49942855,-0.179702476,405.0,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,862,229
672,392.0,"Imperial College, Knightsbridge",51.49942855,-0.179702476,666.0,"Olympia Way, Olympia",51.49610093,-0.208158259,2493,638
673,393.0,"Snow Hill, Farringdon",51.51733427,-0.103604248,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,2442,611
674,393.0,"Snow Hill, Farringdon",51.51733427,-0.103604248,41.0,"Sun Street, Liverpool Street",51.52001715,-0.083911168,1962,455
675,393.0,"Snow Hill, Farringdon",51.51733427,-0.103604248,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,2406,614
676,393.0,"Snow Hill, Farringdon",51.51733427,-0.103604248,215.0,"Moorfields, Moorgate",51.51906932,-0.088285377,1672,395
677,393.0,"Snow Hill, Farringdon",51.51733427,-0.103604248,331.0,"Bunhill Row, Moorgate",51.52085887,-0.089887855,1401,310
678,393.0,"Snow Hill, Farringdon",51.51733427,-0.103604248,427.0,"Cheapside, Bank",51.51397065,-0.09294031,1540,398
679,395.0,"Cadogan Gardens, Chelsea",51.492462,-0.159919,163.0,"Sloane Avenue, Knightsbridge",51.4931848,-0.167894973,716,147
680,395.0,"Cadogan Gardens, Chelsea",51.492462,-0.159919,345.0,"Flood Street, Chelsea",51.48802358,-0.166878535,768,174
681,397.0,"Devonshire Terrace, Bayswater",51.51348,-0.17977,397.0,"Devonshire Terrace, Bayswater",51.51348,-0.17977,0,0
682,399.0,"Brick Lane Market, Shoreditch",51.52261762,-0.071653961,251.0,"Brushfield Street, Liverpool Street",51.518908,-0.079249,1243,375
683,400.0,"George Street, Marylebone",51.517703,-0.154106,20.0,"Drummond Street , Euston",51.52773634,-0.135273468,2251,630
684,401.0,"Columbia Road, Shoreditch",51.528187,-0.075375,73.0,"Old Street Station, St. Luke's",51.52572618,-0.088486188,1211,326
685,401.0,"Columbia Road, Shoreditch",51.528187,-0.075375,251.0,"Brushfield Street, Liverpool Street",51.518908,-0.079249,1188,355
686,403.0,"George Place Mews, Marylebone",51.51689296,-0.158249929,381.0,"Charlotte Street, Fitzrovia",51.51953043,-0.13577731,1843,512
687,405.0,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,133.0,"Derry Street, Kensington",51.50136494,-0.191462381,1359,310
688,405.0,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,219.0,"Bramham Gardens, Earl's Court",51.49016361,-0.19039362,853,191
689,405.0,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,573.0,"Limerston Street, West Chelsea",51.485587,-0.18119,1221,299
690,405.0,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,589.0,"Drayton Gardens, West Chelsea",51.487196,-0.179369,995,217
691,405.0,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,757.0,"Harcourt Terrace, West Brompton",51.48795853,-0.187404506,1118,259
692,406.0,"Speakers' Corner 2, Hyde Park",51.51222,-0.160785,191.0,"Hyde Park Corner, Hyde Park",51.50311799,-0.153520935,1250,228
693,406.0,"Speakers' Corner 2, Hyde Park",51.51222,-0.160785,248.0,"Triangle Car Park, Hyde Park",51.50645179,-0.170279555,2225,408
694,406.0,"Speakers' Corner 2, Hyde Park",51.51222,-0.160785,300.0,"Serpentine Car Park, Hyde Park",51.50501351,-0.172729559,1758,344
695,406.0,"Speakers' Corner 2, Hyde Park",51.51222,-0.160785,303.0,"Albert Gate, Hyde Park",51.50295379,-0.158456089,1642,315
696,406.0,"Speakers' Corner 2, Hyde Park",51.51222,-0.160785,304.0,"Cumberland Gate, Hyde Park",51.51211869,-0.16209757,107,35
697,406.0,"Speakers' Corner 2, Hyde Park",51.51222,-0.160785,406.0,"Speakers' Corner 2, Hyde Park",51.51222,-0.160785,0,0
698,407.0,"Speakers' Corner 1, Hyde Park",51.512303,-0.159988,191.0,"Hyde Park Corner, Hyde Park",51.50311799,-0.153520935,1239,255
699,407.0,"Speakers' Corner 1, Hyde Park",51.512303,-0.159988,248.0,"Triangle Car Park, Hyde Park",51.50645179,-0.170279555,2213,435
700,407.0,"Speakers' Corner 1, Hyde Park",51.512303,-0.159988,300.0,"Serpentine Car Park, Hyde Park",51.50501351,-0.172729559,1814,394
701,407.0,"Speakers' Corner 1, Hyde Park",51.512303,-0.159988,303.0,"Albert Gate, Hyde Park",51.50295379,-0.158456089,1630,342
702,407.0,"Speakers' Corner 1, Hyde Park",51.512303,-0.159988,304.0,"Cumberland Gate, Hyde Park",51.51211869,-0.16209757,163,85
703,407.0,"Speakers' Corner 1, Hyde Park",51.512303,-0.159988,350.0,"Queen's Gate, Kensington Gardens",51.5017154374,-0.179854184389,3134,667
704,407.0,"Speakers' Corner 1, Hyde Park",51.512303,-0.159988,406.0,"Speakers' Corner 2, Hyde Park",51.51222,-0.160785,56,50
705,407.0,"Speakers' Corner 1, Hyde Park",51.512303,-0.159988,407.0,"Speakers' Corner 1, Hyde Park",51.512303,-0.159988,0,0
706,411.0,"Walworth Road, Elephant & Castle",51.49337264,-0.09968067,223.0,"Rodney Road , Walworth",51.49148474,-0.090220911,816,160
707,421.0,"Southwark Station 2, Southwark",51.504044,-0.104778,703.0,"St. Bride Street, Holborn",51.51505991,-0.10534448,1274,495
708,425.0,"Harrington Square 2, Camden Town",51.533379,-0.139159,34.0,"Pancras Road, King's Cross",51.5341235,-0.129386874,1176,295
709,425.0,"Harrington Square 2, Camden Town",51.533379,-0.139159,98.0,"Hampstead Road, Euston",51.52554222,-0.138231303,1060,264
710,427.0,"Cheapside, Bank",51.51397065,-0.09294031,95.0,"Aldersgate Street, Barbican",51.5208417,-0.097340162,1176,386
711,427.0,"Cheapside, Bank",51.51397065,-0.09294031,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,2794,652
712,427.0,"Cheapside, Bank",51.51397065,-0.09294031,217.0,"Wormwood Street, Liverpool Street",51.51615461,-0.082422399,950,271
713,427.0,"Cheapside, Bank",51.51397065,-0.09294031,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,2750,644
714,428.0,"Exhibition Road, Knightsbridge",51.499917,-0.174554,265.0,"Southwick Street, Paddington",51.51595344,-0.169249375,2465,616
715,428.0,"Exhibition Road, Knightsbridge",51.499917,-0.174554,356.0,"South Kensington Station, South Kensington",51.494412,-0.173881,692,180
716,431.0,"Crinan Street, King's Cross",51.534474,-0.122203,25.0,"Doric Way , Somers Town",51.5288338,-0.132250369,1557,436
717,432.0,"Exhibition Road Museums, South Kensington",51.496957,-0.173894,153.0,"Bayswater Road, Hyde Park",51.51183419,-0.174292825,2072,448
718,432.0,"Exhibition Road Museums, South Kensington",51.496957,-0.173894,191.0,"Hyde Park Corner, Hyde Park",51.50311799,-0.153520935,2304,481
719,433.0,"Wren Street, Holborn",51.524564,-0.116279,11.0,"Brunswick Square, Bloomsbury",51.52395143,-0.122502346,587,173
720,433.0,"Wren Street, Holborn",51.524564,-0.116279,12.0,"Malet Street, Bloomsbury",51.52168078,-0.130431727,1641,376
721,433.0,"Wren Street, Holborn",51.524564,-0.116279,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,958,189
722,433.0,"Wren Street, Holborn",51.524564,-0.116279,19.0,"Taviton Street, Bloomsbury",51.52505093,-0.131161087,1371,340
723,436.0,"Red Lion Street, Holborn",51.51824,-0.11655,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,1930,442
724,436.0,"Red Lion Street, Holborn",51.51824,-0.11655,55.0,"Finsbury Circus, Liverpool Street",51.51707521,-0.086685542,2377,589
725,436.0,"Red Lion Street, Holborn",51.51824,-0.11655,101.0,"Queen Street 1, Bank",51.51155322,-0.0929401,2128,593
726,436.0,"Red Lion Street, Holborn",51.51824,-0.11655,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,2290,609
727,436.0,"Red Lion Street, Holborn",51.51824,-0.11655,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,2214,593
728,445.0,"Cheshire Street, Bethnal Green",51.52388,-0.065076,251.0,"Brushfield Street, Liverpool Street",51.518908,-0.079249,1892,516
729,446.0,"York Hall, Bethnal Green",51.528936,-0.055894,446.0,"York Hall, Bethnal Green",51.528936,-0.055894,0,0
730,446.0,"York Hall, Bethnal Green",51.528936,-0.055894,512.0,"Pritchard's Road, Bethnal Green",51.532091,-0.06142,727,153
731,446.0,"York Hall, Bethnal Green",51.528936,-0.055894,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,1091,222
732,446.0,"York Hall, Bethnal Green",51.528936,-0.055894,718.0,"Ada Street, Hackney Central",51.53571683,-0.060291813,986,208
733,446.0,"York Hall, Bethnal Green",51.528936,-0.055894,719.0,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,1557,341
734,448.0,"Fisherman's Walk West, Canary Wharf",51.50623,-0.02296,469.0,"Lindfield Street, Poplar",51.513757,-0.020467,1310,274
735,449.0,"Shadwell Station, Shadwell",51.511088,-0.057159,202.0,"Leman Street, Aldgate",51.51236389,-0.06954201,983,351
736,450.0,"Jubilee Street, Stepney",51.515975,-0.053177,511.0,"Sutton Street, Shadwell",51.511066,-0.053558,545,114
737,450.0,"Jubilee Street, Stepney",51.515975,-0.053177,552.0,"Watney Street, Shadwell",51.511542,-0.056667,680,141
738,451.0,"Hermitage Court, Wapping",51.504719,-0.063531,46.0,"Nesham Street, Wapping",51.507131,-0.06691,412,142
739,451.0,"Hermitage Court, Wapping",51.504719,-0.063531,115.0,"Braham Street, Aldgate",51.51423368,-0.073537654,1547,549
740,452.0,"St. Katharine's Way, Tower",51.505697,-0.070542,448.0,"Fisherman's Walk West, Canary Wharf",51.50623,-0.02296,4386,881
741,452.0,"St. Katharine's Way, Tower",51.505697,-0.070542,458.0,"Wapping Lane, Wapping",51.504749,-0.057544,1202,246
742,453.0,"Garnet Street, Shadwell",51.508447,-0.055167,46.0,"Nesham Street, Wapping",51.507131,-0.06691,1176,280
743,453.0,"Garnet Street, Shadwell",51.508447,-0.055167,448.0,"Fisherman's Walk West, Canary Wharf",51.50623,-0.02296,3045,605
744,453.0,"Garnet Street, Shadwell",51.508447,-0.055167,452.0,"St. Katharine's Way, Tower",51.505697,-0.070542,1471,296
745,454.0,"Napier Avenue, Millwall",51.487679,-0.021582,532.0,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,3408,698
746,456.0,"Parkway, Camden Town",51.538071,-0.144664,114.0,"Park Road (Baker Street), The Regent's Park",51.52451738,-0.158963647,2584,755
747,458.0,"Wapping Lane, Wapping",51.504749,-0.057544,46.0,"Nesham Street, Wapping",51.507131,-0.06691,987,241
748,458.0,"Wapping Lane, Wapping",51.504749,-0.057544,452.0,"St. Katharine's Way, Tower",51.505697,-0.070542,1209,238
749,459.0,"Gunmakers Lane, Old Ford",51.535179,-0.03338,522.0,"Clinton Road, Mile End",51.525941,-0.036017,1554,351
750,461.0,"Aston Street, Stepney",51.516,-0.038775,480.0,"Flamborough Street, Limehouse",51.5128711,-0.0389866,456,79
751,462.0,"Bonny Street, Camden Town",51.541603,-0.138853,25.0,"Doric Way , Somers Town",51.5288338,-0.132250369,1781,379
752,462.0,"Bonny Street, Camden Town",51.541603,-0.138853,34.0,"Pancras Road, King's Cross",51.5341235,-0.129386874,1382,328
753,462.0,"Bonny Street, Camden Town",51.541603,-0.138853,372.0,"Sardinia Street, Holborn",51.515208,-0.117863,3657,882
754,465.0,"Pitfield Street North,Hoxton",51.53558,-0.08249,3.0,"Christopher Street, Liverpool Street",51.52128377,-0.084605692,2256,527
755,467.0,"Southern Grove, Bow",51.523538,-0.030556,499.0,"Furze Green, Bow",51.519265,-0.021345,1017,196
756,469.0,"Lindfield Street, Poplar",51.513757,-0.020467,448.0,"Fisherman's Walk West, Canary Wharf",51.50623,-0.02296,1310,288
757,469.0,"Lindfield Street, Poplar",51.513757,-0.020467,510.0,"Westferry DLR, Limehouse",51.509303,-0.025996,919,215
758,471.0,"Hewison Street, Old Ford",51.533283,-0.028155,487.0,"Canton Street, Poplar",51.511811,-0.025626,3225,586
759,477.0,"Spindrift Avenue, Millwall",51.49109,-0.018716,532.0,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,3326,729
760,479.0,"Pott Street, Bethnal Green",51.527152,-0.058005,486.0,"Granby Street, Shoreditch",51.525645,-0.069543,819,146
761,480.0,"Flamborough Street, Limehouse",51.5128711,-0.0389866,461.0,"Aston Street, Stepney",51.516,-0.038775,369,65
762,485.0,"Old Ford Road, Bethnal Green",51.531127,-0.048017,485.0,"Old Ford Road, Bethnal Green",51.531127,-0.048017,0,0
763,486.0,"Granby Street, Shoreditch",51.525645,-0.069543,135.0,"Clerkenwell Green, Clerkenwell",51.52326004,-0.104708922,2981,700
764,486.0,"Granby Street, Shoreditch",51.525645,-0.069543,251.0,"Brushfield Street, Liverpool Street",51.518908,-0.079249,1162,351
